seq.id	Class	Species	alignment.start	alignment.end	envelope.start	envelope.end	LGIC.Family	hmm.acc	hmm.name	type	hmm.start	hmm.end	hmm.length	bit.score	E.value	significance	clan
DILT_0000906401-mRNA-1	Cestoda	Dibothriocephalus_latus	41	122	36	136	ASIC family	PF00858.27	ASC	Family	5	87	445	51.9	3.70E-17	1	No_clan
DILT_0000912501-mRNA-1	Cestoda	Dibothriocephalus_latus	32	99	29	121	ASIC family	PF00858.27	ASC	Family	11	76	445	27	1.30E-09	1	No_clan
DILT_0000961901-mRNA-1	Cestoda	Dibothriocephalus_latus	7	250	3	251	iGluR family	PF00060.29	Lig_chan	Family	66	148	149	87.1	6.00E-28	1	CL0030
DILT_0000974101-mRNA-1	Cestoda	Dibothriocephalus_latus	4	194	2	195	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	24	216	217	143.6	3.50E-45	1	No_clan
DILT_0000974101-mRNA-1	Cestoda	Dibothriocephalus_latus	202	318	202	328	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	118	238	81.2	7.10E-26	1	No_clan
DILT_0001092601-mRNA-1	Cestoda	Dibothriocephalus_latus	20	111	18	111	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	3	91	217	94.5	3.50E-30	1	No_clan
DILT_0001204301-mRNA-1	Cestoda	Dibothriocephalus_latus	86	298	85	299	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	216	217	165.1	9.10E-52	1	No_clan
DILT_0001204301-mRNA-1	Cestoda	Dibothriocephalus_latus	306	426	306	463	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	122	238	81.6	5.20E-26	1	No_clan
DILT_0001204301-mRNA-1	Cestoda	Dibothriocephalus_latus	458	492	445	492	Cys-loop family	PF02932.19	Neur_chan_memb	Family	203	238	238	12.5	6.80E-05	0	No_clan
DILT_0001644601-mRNA-1	Cestoda	Dibothriocephalus_latus	22	65	21	77	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	43	217	20.2	2.00E-07	0	No_clan
DILT_0001644601-mRNA-1	Cestoda	Dibothriocephalus_latus	75	137	67	137	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	30	92	217	56.6	1.40E-18	1	No_clan
DILT_0001687701-mRNA-1	Cestoda	Dibothriocephalus_latus	81	171	80	176	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	88	217	62.2	2.70E-20	1	No_clan
DILT_0001701301-mRNA-1	Cestoda	Dibothriocephalus_latus	16	74	16	74	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	59	238	83.4	1.50E-26	1	No_clan
DILT_0001711801-mRNA-1	Cestoda	Dibothriocephalus_latus	30	195	29	198	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	162	217	156.8	3.20E-49	1	No_clan
DILT_0001763301-mRNA-1	Cestoda	Dibothriocephalus_latus	14	61	3	84	ASIC family	PF00858.27	ASC	Family	150	205	445	20.1	1.60E-07	0	No_clan
DILT_0001829001-mRNA-1	Cestoda	Dibothriocephalus_latus	46	102	21	108	ASIC family	PF00858.27	ASC	Family	385	439	445	28.1	6.00E-10	1	No_clan
DILT_0001875401-mRNA-1	Cestoda	Dibothriocephalus_latus	2	109	1	110	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	10	114	115	112.7	6.20E-36	1	CL0177
DILT_0001875401-mRNA-1	Cestoda	Dibothriocephalus_latus	125	342	124	342	iGluR family	PF00060.29	Lig_chan	Family	2	149	149	100.7	4.10E-32	1	CL0030
DILT_0001919401-mRNA-1	Cestoda	Dibothriocephalus_latus	1	31	1	35	Cys-loop family	PF02932.19	Neur_chan_memb	Family	198	228	238	21.8	1.00E-07	0	No_clan
DILT_0001919401-mRNA-1	Cestoda	Dibothriocephalus_latus	33	65	30	65	Cys-loop family	PF02932.19	Neur_chan_memb	Family	206	238	238	16.4	4.40E-06	0	No_clan
DILT_0001921901-mRNA-1	Cestoda	Dibothriocephalus_latus	79	130	30	130	Cys-loop family	PF02932.19	Neur_chan_memb	Family	186	238	238	16.1	5.60E-06	0	No_clan
ECPE_0000053801-mRNA-1	Trematoda	Echinostoma_caproni	87	148	14	154	Cys-loop family	PF02932.19	Neur_chan_memb	Family	177	232	238	22.9	4.50E-08	0	No_clan
ECPE_0000113701-mRNA-1	Trematoda	Echinostoma_caproni	16	154	4	163	ASIC family	PF00858.27	ASC	Family	163	295	445	58.8	3.00E-19	1	No_clan
ECPE_0000207701-mRNA-1	Trematoda	Echinostoma_caproni	10	122	3	122	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	96	217	217	88.9	1.80E-28	1	No_clan
ECPE_0000207701-mRNA-1	Trematoda	Echinostoma_caproni	129	269	129	381	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	141	238	104	7.70E-33	1	No_clan
ECPE_0000207701-mRNA-1	Trematoda	Echinostoma_caproni	501	657	446	657	Cys-loop family	PF02932.19	Neur_chan_memb	Family	122	238	238	28.4	9.90E-10	0	No_clan
ECPE_0000209701-mRNA-1	Trematoda	Echinostoma_caproni	42	257	40	258	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	3	216	217	125.5	1.20E-39	1	No_clan
ECPE_0000209701-mRNA-1	Trematoda	Echinostoma_caproni	266	418	265	471	Cys-loop family	PF02932.19	Neur_chan_memb	Family	2	153	238	72.4	3.60E-23	1	No_clan
ECPE_0000222701-mRNA-1	Trematoda	Echinostoma_caproni	38	560	38	560	ASIC family	PF00858.27	ASC	Family	1	445	445	168.5	1.60E-52	1	No_clan
ECPE_0000233601-mRNA-1	Trematoda	Echinostoma_caproni	34	539	33	539	ASIC family	PF00858.27	ASC	Family	2	445	445	135.9	1.20E-42	1	No_clan
ECPE_0000235101-mRNA-1	Trematoda	Echinostoma_caproni	19	524	19	524	ASIC family	PF00858.27	ASC	Family	1	445	445	169.3	8.80E-53	1	No_clan
ECPE_0000239801-mRNA-1	Trematoda	Echinostoma_caproni	34	543	34	543	ASIC family	PF00858.27	ASC	Family	1	445	445	164.1	3.20E-51	1	No_clan
ECPE_0000244801-mRNA-1	Trematoda	Echinostoma_caproni	179	357	177	370	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	3	177	217	146.6	4.10E-46	1	No_clan
ECPE_0000244901-mRNA-1	Trematoda	Echinostoma_caproni	53	89	53	92	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	36	238	31.9	8.00E-11	0	No_clan
ECPE_0000249501-mRNA-1	Trematoda	Echinostoma_caproni	12	69	12	69	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	58	238	80.8	9.40E-26	1	No_clan
ECPE_0000249601-mRNA-1	Trematoda	Echinostoma_caproni	13	127	7	130	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	40	156	217	137.1	3.20E-43	1	No_clan
ECPE_0000265901-mRNA-1	Trematoda	Echinostoma_caproni	51	374	51	379	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	232	238	84	9.80E-27	1	No_clan
ECPE_0000279801-mRNA-1	Trematoda	Echinostoma_caproni	26	180	24	180	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	55	217	217	154	2.30E-48	1	No_clan
ECPE_0000279801-mRNA-1	Trematoda	Echinostoma_caproni	187	228	187	235	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	42	238	19.6	4.60E-07	0	No_clan
ECPE_0000299401-mRNA-1	Trematoda	Echinostoma_caproni	9	492	1	492	ASIC family	PF00858.27	ASC	Family	44	445	445	159.2	9.80E-50	1	No_clan
ECPE_0000315701-mRNA-1	Trematoda	Echinostoma_caproni	85	141	85	143	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	1	54	217	14.8	8.80E-06	0	No_clan
ECPE_0000322401-mRNA-1	Trematoda	Echinostoma_caproni	117	591	117	591	ASIC family	PF00858.27	ASC	Family	1	445	445	143.4	6.40E-45	1	No_clan
ECPE_0000326201-mRNA-1	Trematoda	Echinostoma_caproni	3	104	1	105	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	103	211	217	112.7	9.70E-36	1	No_clan
ECPE_0000331401-mRNA-1	Trematoda	Echinostoma_caproni	37	632	36	633	ASIC family	PF00858.27	ASC	Family	2	444	445	180.8	2.90E-56	1	No_clan
ECPE_0000376301-mRNA-1	Trematoda	Echinostoma_caproni	189	227	177	227	ASIC family	PF00858.27	ASC	Family	407	445	445	19.6	2.30E-07	0	No_clan
ECPE_0000376401-mRNA-1	Trematoda	Echinostoma_caproni	85	146	81	188	ASIC family	PF00858.27	ASC	Family	13	73	445	28.8	3.70E-10	1	No_clan
ECPE_0000426701-mRNA-1	Trematoda	Echinostoma_caproni	4	166	2	166	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	51	217	217	109.1	1.20E-34	1	No_clan
ECPE_0000426701-mRNA-1	Trematoda	Echinostoma_caproni	174	254	173	277	Cys-loop family	PF02932.19	Neur_chan_memb	Family	2	83	238	29.2	5.40E-10	0	No_clan
ECPE_0000462901-mRNA-1	Trematoda	Echinostoma_caproni	18	48	2	109	ASIC family	PF00858.27	ASC	Family	346	376	445	13.8	1.30E-05	0	No_clan
ECPE_0000472801-mRNA-1	Trematoda	Echinostoma_caproni	16	62	7	79	Cys-loop family	PF02932.19	Neur_chan_memb	Family	60	106	238	23.5	3.00E-08	0	No_clan
ECPE_0000475001-mRNA-1	Trematoda	Echinostoma_caproni	3	61	3	63	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	1	54	217	29.8	2.20E-10	1	No_clan
ECPE_0000475001-mRNA-1	Trematoda	Echinostoma_caproni	63	144	61	145	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	139	216	217	46.8	1.40E-15	1	No_clan
ECPE_0000475001-mRNA-1	Trematoda	Echinostoma_caproni	152	180	152	181	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	29	238	21.9	9.30E-08	0	No_clan
ECPE_0000475001-mRNA-1	Trematoda	Echinostoma_caproni	350	464	216	465	Cys-loop family	PF02932.19	Neur_chan_memb	Family	124	237	238	34.5	1.30E-11	1	No_clan
ECPE_0000480701-mRNA-1	Trematoda	Echinostoma_caproni	11	66	10	68	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	54	217	26.7	2.00E-09	1	No_clan
ECPE_0000480801-mRNA-1	Trematoda	Echinostoma_caproni	2	173	1	183	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	27	200	217	148.7	9.70E-47	1	No_clan
ECPE_0000480801-mRNA-1	Trematoda	Echinostoma_caproni	173	391	171	392	Cys-loop family	PF02932.19	Neur_chan_memb	Family	44	237	238	55.6	4.60E-18	1	No_clan
ECPE_0000557001-mRNA-1	Trematoda	Echinostoma_caproni	9	226	1	258	Cys-loop family	PF02932.19	Neur_chan_memb	Family	38	191	238	38	1.10E-12	1	No_clan
ECPE_0000557001-mRNA-1	Trematoda	Echinostoma_caproni	438	516	282	517	Cys-loop family	PF02932.19	Neur_chan_memb	Family	158	237	238	28.9	6.80E-10	0	No_clan
ECPE_0000603801-mRNA-1	Trematoda	Echinostoma_caproni	10	112	7	224	ASIC family	PF00858.27	ASC	Family	4	104	445	24.2	8.90E-09	1	No_clan
ECPE_0000710001-mRNA-1	Trematoda	Echinostoma_caproni	10	90	7	173	ASIC family	PF00858.27	ASC	Family	4	82	445	24.6	7.10E-09	1	No_clan
ECPE_0000758201-mRNA-1	Trematoda	Echinostoma_caproni	20	231	18	232	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	3	216	217	158.1	1.30E-49	1	No_clan
ECPE_0000758201-mRNA-1	Trematoda	Echinostoma_caproni	239	497	239	497	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	238	238	82.5	2.80E-26	1	No_clan
ECPE_0000779701-mRNA-1	Trematoda	Echinostoma_caproni	21	110	10	135	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	98	186	217	76.1	1.60E-24	1	No_clan
ECPE_0000779701-mRNA-1	Trematoda	Echinostoma_caproni	167	195	167	196	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	29	238	32	7.70E-11	0	No_clan
ECPE_0000779701-mRNA-1	Trematoda	Echinostoma_caproni	451	513	404	517	Cys-loop family	PF02932.19	Neur_chan_memb	Family	177	233	238	14.3	1.90E-05	0	No_clan
ECPE_0000788501-mRNA-1	Trematoda	Echinostoma_caproni	74	287	74	298	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	1	193	217	162.6	5.20E-51	1	No_clan
ECPE_0000788501-mRNA-1	Trematoda	Echinostoma_caproni	338	395	338	399	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	58	238	55	7.30E-18	1	No_clan
ECPE_0000806801-mRNA-1	Trematoda	Echinostoma_caproni	84	420	73	420	ASIC family	PF00858.27	ASC	Family	148	445	445	137.4	4.20E-43	1	No_clan
ECPE_0000831901-mRNA-1	Trematoda	Echinostoma_caproni	12	56	12	58	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	1	40	217	17	1.80E-06	0	No_clan
ECPE_0000868601-mRNA-1	Trematoda	Echinostoma_caproni	41	276	2	276	ASIC family	PF00858.27	ASC	Family	281	445	445	65.2	3.40E-21	1	No_clan
ECPE_0000874801-mRNA-1	Trematoda	Echinostoma_caproni	23	123	5	124	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	109	216	217	70	1.10E-22	1	No_clan
ECPE_0000874801-mRNA-1	Trematoda	Echinostoma_caproni	131	218	131	284	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	90	238	57.3	1.50E-18	1	No_clan
ECPE_0000909701-mRNA-1	Trematoda	Echinostoma_caproni	89	192	6	192	Cys-loop family	PF02932.19	Neur_chan_memb	Family	142	238	238	17.9	1.60E-06	0	No_clan
ECPE_0000919301-mRNA-1	Trematoda	Echinostoma_caproni	113	266	113	279	ASIC family	PF00858.27	ASC	Family	1	156	445	72.2	2.40E-23	1	No_clan
ECPE_0000935901-mRNA-1	Trematoda	Echinostoma_caproni	19	230	18	231	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	216	217	149.9	4.10E-47	1	No_clan
ECPE_0000935901-mRNA-1	Trematoda	Echinostoma_caproni	238	361	238	390	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	123	238	83.6	1.30E-26	1	No_clan
ECPE_0000935901-mRNA-1	Trematoda	Echinostoma_caproni	377	420	346	420	Cys-loop family	PF02932.19	Neur_chan_memb	Family	195	238	238	14.1	2.20E-05	0	No_clan
ECPE_0000963501-mRNA-1	Trematoda	Echinostoma_caproni	2	137	1	138	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	68	216	217	95.4	1.90E-30	1	No_clan
ECPE_0000963501-mRNA-1	Trematoda	Echinostoma_caproni	145	173	145	175	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	29	238	32	7.50E-11	0	No_clan
ECPE_0000967101-mRNA-1	Trematoda	Echinostoma_caproni	68	118	33	147	ASIC family	PF00858.27	ASC	Family	131	182	445	14.1	1.10E-05	0	No_clan
ECPE_0001176001-mRNA-1	Trematoda	Echinostoma_caproni	37	130	4	176	ASIC family	PF00858.27	ASC	Family	317	380	445	24.3	8.40E-09	1	No_clan
ECPE_0001357701-mRNA-1	Trematoda	Echinostoma_caproni	1	240	1	254	ASIC family	PF00858.27	ASC	Family	32	272	445	62.5	2.20E-20	1	No_clan
ECPE_0001422401-mRNA-1	Trematoda	Echinostoma_caproni	16	216	14	239	ASIC family	PF00858.27	ASC	Family	3	206	445	74.2	6.20E-24	1	No_clan
ECPE_0001457301-mRNA-1	Trematoda	Echinostoma_caproni	54	104	6	104	ASIC family	PF00858.27	ASC	Family	395	445	445	27.8	7.30E-10	1	No_clan
ECPE_0001473401-mRNA-1	Trematoda	Echinostoma_caproni	66	585	64	590	ASIC family	PF00858.27	ASC	Family	5	440	445	162.5	9.80E-51	1	No_clan
ECPE_0001593301-mRNA-1	Trematoda	Echinostoma_caproni	36	200	24	200	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	49	217	217	113.6	5.20E-36	1	No_clan
ECPE_0001593301-mRNA-1	Trematoda	Echinostoma_caproni	208	272	207	281	Cys-loop family	PF02932.19	Neur_chan_memb	Family	2	67	238	19.9	3.70E-07	0	No_clan
ECPE_0001743601-mRNA-1	Trematoda	Echinostoma_caproni	26	312	1	313	ASIC family	PF00858.27	ASC	Family	209	444	445	28.5	4.50E-10	1	No_clan
ECPE_0001753801-mRNA-1	Trematoda	Echinostoma_caproni	30	90	27	105	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	5	65	217	39.5	2.40E-13	1	No_clan
ECPE_0001753801-mRNA-1	Trematoda	Echinostoma_caproni	124	167	115	174	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	75	116	217	18.6	5.80E-07	0	No_clan
EgrG_000043900	Cestoda	Echinococcus_granulosus	86	132	14	132	iGluR family	PF00060.29	Lig_chan	Family	106	149	149	11	0.00017	0	CL0030
EgrG_000063700	Cestoda	Echinococcus_granulosus	50	560	47	566	ASIC family	PF00858.27	ASC	Family	5	439	445	167.3	3.40E-52	1	No_clan
EgrG_000251500	Cestoda	Echinococcus_granulosus	136	198	71	198	ASIC family	PF00858.27	ASC	Family	388	445	445	40	1.50E-13	1	No_clan
EgrG_000424600	Cestoda	Echinococcus_granulosus	9	503	7	504	ASIC family	PF00858.27	ASC	Family	3	444	445	64.4	5.80E-21	1	No_clan
EgrG_000462600	Cestoda	Echinococcus_granulosus	39	230	38	273	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	191	217	173.3	2.80E-54	1	No_clan
EgrG_000462600	Cestoda	Echinococcus_granulosus	282	607	282	611	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	232	238	102.3	2.50E-32	1	No_clan
EgrG_000485400	Cestoda	Echinococcus_granulosus	43	107	34	116	ASIC family	PF00858.27	ASC	Family	16	81	445	23.5	1.50E-08	0	No_clan
EgrG_000485400	Cestoda	Echinococcus_granulosus	215	426	131	427	ASIC family	PF00858.27	ASC	Family	221	444	445	45.7	2.70E-15	1	No_clan
EgrG_000506500	Cestoda	Echinococcus_granulosus	33	245	32	246	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	216	217	166.3	3.80E-52	1	No_clan
EgrG_000506500	Cestoda	Echinococcus_granulosus	253	504	253	504	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	238	238	74.4	8.20E-24	1	No_clan
EgrG_000506600	Cestoda	Echinococcus_granulosus	38	248	37	249	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	216	217	156.4	4.10E-49	1	No_clan
EgrG_000506600	Cestoda	Echinococcus_granulosus	257	449	256	502	Cys-loop family	PF02932.19	Neur_chan_memb	Family	2	156	238	60.1	2.10E-19	1	No_clan
EgrG_000526700	Cestoda	Echinococcus_granulosus	25	544	25	544	ASIC family	PF00858.27	ASC	Family	1	445	445	182.7	7.40E-57	1	No_clan
EgrG_000591600	Cestoda	Echinococcus_granulosus	38	248	37	248	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	217	217	194.2	1.10E-60	1	No_clan
EgrG_000591600	Cestoda	Echinococcus_granulosus	255	320	255	322	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	66	238	32.9	4.00E-11	0	No_clan
EgrG_000603400	Cestoda	Echinococcus_granulosus	21	621	21	622	ASIC family	PF00858.27	ASC	Family	1	444	445	226.3	4.40E-70	1	No_clan
EgrG_000668200	Cestoda	Echinococcus_granulosus	235	446	233	447	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	3	216	217	155.8	6.40E-49	1	No_clan
EgrG_000668200	Cestoda	Echinococcus_granulosus	454	558	454	638	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	106	238	71.8	5.50E-23	1	No_clan
EgrG_000670700	Cestoda	Echinococcus_granulosus	100	311	98	312	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	3	216	217	158.3	1.10E-49	1	No_clan
EgrG_000670700	Cestoda	Echinococcus_granulosus	319	446	319	461	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	129	238	75.6	3.60E-24	1	No_clan
EgrG_000670700	Cestoda	Echinococcus_granulosus	475	514	438	514	Cys-loop family	PF02932.19	Neur_chan_memb	Family	199	238	238	13.8	2.70E-05	0	No_clan
EgrG_000716500	Cestoda	Echinococcus_granulosus	135	329	125	348	ASIC family	PF00858.27	ASC	Family	19	236	445	39.2	2.50E-13	1	No_clan
EgrG_000719050	Cestoda	Echinococcus_granulosus	75	281	73	281	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	3	217	217	213.6	1.40E-66	1	No_clan
EgrG_000719050	Cestoda	Echinococcus_granulosus	288	585	288	586	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	237	238	158.7	1.50E-49	1	No_clan
EgrG_000738300	Cestoda	Echinococcus_granulosus	10	522	10	522	ASIC family	PF00858.27	ASC	Family	1	445	445	187.6	2.40E-58	1	No_clan
EgrG_000739300	Cestoda	Echinococcus_granulosus	56	575	56	575	ASIC family	PF00858.27	ASC	Family	1	445	445	149.8	6.90E-47	1	No_clan
EgrG_000763100	Cestoda	Echinococcus_granulosus	20	543	20	543	ASIC family	PF00858.27	ASC	Family	1	445	445	201.4	1.50E-62	1	No_clan
EgrG_000769300	Cestoda	Echinococcus_granulosus	1	89	1	114	ASIC family	PF00858.27	ASC	Family	151	257	445	20.1	1.60E-07	0	No_clan
EgrG_000769400	Cestoda	Echinococcus_granulosus	16	68	7	75	ASIC family	PF00858.27	ASC	Family	26	79	445	18.8	3.90E-07	0	No_clan
EgrG_000857600	Cestoda	Echinococcus_granulosus	5	350	2	401	ASIC family	PF00858.27	ASC	Family	21	370	445	83.1	1.20E-26	1	No_clan
EgrG_000869200	Cestoda	Echinococcus_granulosus	1	211	1	246	Cys-loop family	PF02932.19	Neur_chan_memb	Family	65	169	238	38.2	1.00E-12	1	No_clan
EgrG_000869200	Cestoda	Echinococcus_granulosus	360	430	283	430	Cys-loop family	PF02932.19	Neur_chan_memb	Family	177	238	238	23.1	4.10E-08	0	No_clan
EgrG_000869300	Cestoda	Echinococcus_granulosus	47	267	47	267	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	1	217	217	190.4	1.70E-59	1	No_clan
EgrG_000869300	Cestoda	Echinococcus_granulosus	274	330	274	335	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	57	238	35.3	7.40E-12	1	No_clan
EgrG_000916400	Cestoda	Echinococcus_granulosus	3	164	1	206	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	23	191	217	181.6	8.30E-57	1	No_clan
EgrG_000916400	Cestoda	Echinococcus_granulosus	213	448	213	449	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	237	238	173.2	5.60E-54	1	No_clan
EgrG_000984000	Cestoda	Echinococcus_granulosus	26	245	25	245	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	217	217	201	9.70E-63	1	No_clan
EgrG_000984000	Cestoda	Echinococcus_granulosus	252	489	252	490	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	237	238	204.6	1.50E-63	1	No_clan
EgrG_000984100	Cestoda	Echinococcus_granulosus	15	195	8	195	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	41	217	217	192.4	4.00E-60	1	No_clan
EgrG_000984100	Cestoda	Echinococcus_granulosus	202	289	202	325	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	88	238	127.6	4.70E-40	1	No_clan
EgrG_000984100	Cestoda	Echinococcus_granulosus	342	399	311	400	Cys-loop family	PF02932.19	Neur_chan_memb	Family	180	237	238	31.2	1.30E-10	0	No_clan
EgrG_001040300	Cestoda	Echinococcus_granulosus	35	119	34	121	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	73	217	27.6	1.00E-09	1	No_clan
EgrG_001040300	Cestoda	Echinococcus_granulosus	129	253	123	253	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	101	217	217	109.6	8.80E-35	1	No_clan
EgrG_001040300	Cestoda	Echinococcus_granulosus	260	372	260	391	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	113	238	143.2	8.40E-45	1	No_clan
EgrG_001040300	Cestoda	Echinococcus_granulosus	403	465	373	467	Cys-loop family	PF02932.19	Neur_chan_memb	Family	177	235	238	29.4	4.90E-10	0	No_clan
EgrG_001096400	Cestoda	Echinococcus_granulosus	34	262	32	263	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	3	216	217	132.3	9.50E-42	1	No_clan
EgrG_001096400	Cestoda	Echinococcus_granulosus	271	319	270	330	Cys-loop family	PF02932.19	Neur_chan_memb	Family	2	49	238	26.6	3.30E-09	0	No_clan
EgrG_001119800	Cestoda	Echinococcus_granulosus	59	271	58	272	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	216	217	167.6	1.60E-52	1	No_clan
EgrG_001119800	Cestoda	Echinococcus_granulosus	279	389	279	398	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	112	238	76.4	2.10E-24	1	No_clan
EgrG_001119800	Cestoda	Echinococcus_granulosus	432	469	387	469	Cys-loop family	PF02932.19	Neur_chan_memb	Family	198	238	238	13.2	4.30E-05	0	No_clan
EgrG_001156400	Cestoda	Echinococcus_granulosus	67	279	66	280	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	216	217	156.4	4.10E-49	1	No_clan
EgrG_001156400	Cestoda	Echinococcus_granulosus	287	623	287	623	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	238	238	97.1	1.00E-30	1	No_clan
EgrG_002060300	Cestoda	Echinococcus_granulosus	1	61	1	91	ASIC family	PF00858.27	ASC	Family	24	84	445	36.5	1.70E-12	1	No_clan
EmuJ_000043900.1	Cestoda	Echinococcus_multilocularis	86	132	14	132	iGluR family	PF00060.29	Lig_chan	Family	106	149	149	11	0.00017	0	CL0030
EmuJ_000044000.1	Cestoda	Echinococcus_multilocularis	7	45	4	47	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	75	113	115	44.6	8.20E-15	1	CL0177
EmuJ_000044000.1	Cestoda	Echinococcus_multilocularis	61	206	61	273	iGluR family	PF00060.29	Lig_chan	Family	1	117	149	156.6	2.30E-49	1	CL0030
EmuJ_000063700.1	Cestoda	Echinococcus_multilocularis	50	560	47	566	ASIC family	PF00858.27	ASC	Family	5	439	445	168.7	1.30E-52	1	No_clan
EmuJ_000093100.1	Cestoda	Echinococcus_multilocularis	1	496	1	496	ASIC family	PF00858.27	ASC	Family	24	445	445	143.6	5.30E-45	1	No_clan
EmuJ_000251500.1	Cestoda	Echinococcus_multilocularis	10	175	2	175	ASIC family	PF00858.27	ASC	Family	348	445	445	56.5	1.40E-18	1	No_clan
EmuJ_000251600.1	Cestoda	Echinococcus_multilocularis	75	165	36	172	ASIC family	PF00858.27	ASC	Family	220	307	445	37.6	7.70E-13	1	No_clan
EmuJ_000424600.1	Cestoda	Echinococcus_multilocularis	9	503	7	504	ASIC family	PF00858.27	ASC	Family	3	444	445	62	3.20E-20	1	No_clan
EmuJ_000462600.1	Cestoda	Echinococcus_multilocularis	39	232	38	273	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	194	217	173.6	2.30E-54	1	No_clan
