"ID"	"Match_Metazoa_evalue"	"Match_Protostomia_evalue"	"Match_Spiralia_evalue"	"Match_Lophotrochozoa_evalue"	"Match_Platyhelminthes_evalue"	"Match_Neodermata_evalue"	"Class"	"Species"	"hmm.acc"	"hmm.name"	"bit.score"	"E.value"	"Entry"	"Reviewed"	"Entry.Name"	"Protein.names"	"Gene.Names"	"Organism"	"Length"	"Protein.families"	"Subcellular.location..CC."	"Pfam"	"Gene.Ontology..biological.process."	"Gene.Ontology..cellular.component."	"Gene.Ontology..molecular.function."	"Gene.Ontology.IDs"	"LGIC.Family"	"Class.LGIC"
"BOX15_Mlig029354g1"	2.14e-07	9.44e-07	2.1e-05	5.16e-10	2.18e-95	1.77e-08	"Free-living"	"Macrostomum_lignano"	"PF00858.27"	"ASC"	64.9	4e-21	"A0A267GI52"	"unreviewed"	"A0A267GI52_9PLAT"	"Uncharacterized protein"	"BOX15_Mlig029354g1"	"Macrostomum lignano"	143	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Free-living-ASIC family"
"BOX15_Mlig029354g2"	8.31e-07	NA	4.02e-06	1.36e-11	3.73e-296	NA	"Free-living"	"Macrostomum_lignano"	"PF00858.27"	"ASC"	67.4	6.9e-22	"A0A267H3M8"	"unreviewed"	"A0A267H3M8_9PLAT"	"DEP domain-containing protein"	"BOX15_Mlig029354g2"	"Macrostomum lignano"	385	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Free-living-ASIC family"
"BOX15_Mlig030616g2"	7.25e-12	1.84e-12	5.28e-12	7.03e-20	0	1.11e-13	"Free-living"	"Macrostomum_lignano"	"PF00858.27"	"ASC"	153.8	4.2e-48	"A0A267GU61"	"unreviewed"	"A0A267GU61_9PLAT"	"Amiloride-sensitive sodium channel"	"BOX15_Mlig030616g2"	"Macrostomum lignano"	670	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Free-living-ASIC family"
"BOX15_Mlig030622g1"	6.87e-20	5.76e-21	2.25e-13	1.35e-28	0	8.14e-18	"Free-living"	"Macrostomum_lignano"	"PF00858.27"	"ASC"	170.7	3.3e-53	"A0A267E617"	"unreviewed"	"A0A267E617_9PLAT"	"Amiloride-sensitive sodium channel"	"BOX15_Mlig030622g1"	"Macrostomum lignano"	635	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Free-living-ASIC family"
"BOX15_Mlig030741g1"	5.48e-06	1.79e-08	5.56e-12	7.84e-24	0	2.62e-22	"Free-living"	"Macrostomum_lignano"	"PF00858.27"	"ASC"	172.2	1.1e-53	"A0A267FBU7"	"unreviewed"	"A0A267FBU7_9PLAT"	"Amiloride-sensitive sodium channel subunit alpha"	"BOX15_Mlig030741g1"	"Macrostomum lignano"	739	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Free-living-ASIC family"
"BOX15_Mlig031004g1"	1.65e-06	4.79e-06	0.000219	2.85e-09	0	0.000431	"Free-living"	"Macrostomum_lignano"	"PF00858.27"	"ASC"	150.1	5.7e-47	"A0A267G6S3"	"unreviewed"	"A0A267G6S3_9PLAT"	"PKD_channel domain-containing protein"	"BOX15_Mlig031004g1"	"Macrostomum lignano"	566	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Free-living-ASIC family"
"BOX15_Mlig031432g4"	7.54e-18	6e-14	6.02e-20	2.65e-31	0	3.58e-152	"Free-living"	"Macrostomum_lignano"	"PF00858.27"	"ASC"	220.1	3.3e-68	"A0A267G692"	"unreviewed"	"A0A267G692_9PLAT"	"Amiloride-sensitive sodium channel"	"BOX15_Mlig031432g4"	"Macrostomum lignano"	667	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Free-living-ASIC family"
"BOX15_Mlig031591g2"	1.03e-56	6.19e-56	1.12e-82	1.86e-111	0	6.98e-153	"Free-living"	"Macrostomum_lignano"	"PF02931.26"	"Neur_chan_LBD"	143.1	4.9e-45	"A0A267GCM4"	"unreviewed"	"A0A267GCM4_9PLAT"	"Neur_chan_LBD domain-containing protein"	"BOX15_Mlig031591g2"	"Macrostomum lignano"	568	""	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}."	"PF02931;PF02932;"	""	"anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]"	"acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161"	"Cys-loop family"	"Free-living-Cys-loop family"
"BOX15_Mlig031609g1"	5.74e-07	4.62e-06	7.51e-05	6.32e-16	0	7.16e-09	"Free-living"	"Macrostomum_lignano"	"PF00858.27"	"ASC"	137.3	4.6e-43	"A0A267DZS2"	"unreviewed"	"A0A267DZS2_9PLAT"	"DUF1553 domain-containing protein"	"BOX15_Mlig031609g1"	"Macrostomum lignano"	704	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Free-living-ASIC family"
"BOX15_Mlig031795g3"	2.08e-62	2.15e-41	4.43e-37	1.86e-62	0	4.4e-13	"Free-living"	"Macrostomum_lignano"	"PF00858.27"	"ASC"	281.3	9e-87	"A0A267F1V4"	"unreviewed"	"A0A267F1V4_9PLAT"	"Amiloride-sensitive sodium channel subunit alpha"	"BOX15_Mlig031795g2 BOX15_Mlig031795g3"	"Macrostomum lignano"	596	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Free-living-ASIC family"
"BOX15_Mlig031804g2"	1.35e-109	2.44e-91	9.45e-99	2.37e-149	0	1.92e-79	"Free-living"	"Macrostomum_lignano"	"PF02931.26"	"Neur_chan_LBD"	153.8	2.6e-48	"A0A1I8H870"	"unreviewed"	"A0A1I8H870_9PLAT"	"Glycine receptor subunit alpha-3"	"BOX15_Mlig031804g1 BOX15_Mlig031804g2"	"Macrostomum lignano"	507	"Ligand-gated ion channel (TC 1.A.9) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF02931;PF02932;"	""	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]"	"extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0005230; GO:0005886; GO:0016021"	"Cys-loop family"	"Free-living-Cys-loop family"
"BOX15_Mlig032051g1"	6.27e-08	2e-07	1.39e-08	1.03e-14	0	4.26e-15	"Free-living"	"Macrostomum_lignano"	"PF00858.27"	"ASC"	162.7	8.9e-51	"A0A267FWM6"	"unreviewed"	"A0A267FWM6_9PLAT"	"Acid sensing ion channel subunit 1"	"BOX15_Mlig032051g1"	"Macrostomum lignano"	580	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Free-living-ASIC family"
"BOX15_Mlig032313g1"	1.54e-77	2.66e-77	3.22e-107	6.21e-125	0	1.15e-149	"Free-living"	"Macrostomum_lignano"	"PF02931.26"	"Neur_chan_LBD"	178	1.1e-55	"A0A267F2A9"	"unreviewed"	"A0A267F2A9_9PLAT"	"Acetylcholine receptor subunit alpha-type acr-16"	"BOX15_Mlig032313g1"	"Macrostomum lignano"	643	"Ligand-gated ion channel (TC 1.A.9) family"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}."	"PF02931;PF02932;"	""	"anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]"	"acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161"	"Cys-loop family"	"Free-living-Cys-loop family"
"BOX15_Mlig032482g1"	2.95e-10	1.54e-12	8.94e-10	2.57e-27	0	1.48e-16	"Free-living"	"Macrostomum_lignano"	"PF00858.27"	"ASC"	142.6	1.1e-44	"A0A267E067"	"unreviewed"	"A0A267E067_9PLAT"	"Amiloride-sensitive sodium channel"	"BOX15_Mlig032482g1"	"Macrostomum lignano"	610	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Free-living-ASIC family"
"BOX15_Mlig032568g1"	1.3e-63	7.59e-62	9.3e-59	7.26e-62	0	1.09e-53	"Free-living"	"Macrostomum_lignano"	"PF10613.12"	"Lig_chan-Glu_bd"	108.4	1.3e-34	"A0A267FFI8"	"unreviewed"	"A0A267FFI8_9PLAT"	"Glutamate receptor"	"BOX15_Mlig032568g1"	"Macrostomum lignano"	532	""	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00060;PF10613;"	""	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]"	"ionotropic glutamate receptor activity [GO:0004970]"	"GO:0004970; GO:0005886; GO:0016021"	"iGluR family"	"Free-living-iGluR family"
"BOX15_Mlig033047g1"	9.66e-06	1.75e-08	NA	1.54e-08	0	4.87e-05	"Free-living"	"Macrostomum_lignano"	"PF00858.27"	"ASC"	91.9	2.6e-29	"A0A1I8J2R4"	"unreviewed"	"A0A1I8J2R4_9PLAT"	"Amiloride sensitive cation channel"	"BOX15_Mlig033047g1"	"Macrostomum lignano"	489	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Free-living-ASIC family"
"BOX15_Mlig033226g1"	1.36e-35	1.47e-32	1.4e-34	6.48e-38	3.18e-306	1.89e-31	"Free-living"	"Macrostomum_lignano"	"PF02931.26"	"Neur_chan_LBD"	87.8	3.9e-28	"A0A267H1R5"	"unreviewed"	"A0A267H1R5_9PLAT"	"Neuronal acetylcholine receptor subunit beta-3"	"BOX15_Mlig033226g1"	"Macrostomum lignano"	434	"Ligand-gated ion channel (TC 1.A.9) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF02931;PF02932;"	""	"integral component of membrane [GO:0016021]"	"extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0005230; GO:0016021"	"Cys-loop family"	"Free-living-Cys-loop family"
"BOX15_Mlig033565g2"	4.06e-09	1.32e-09	8.83e-07	5.59e-13	0	5.44e-07	"Free-living"	"Macrostomum_lignano"	"PF00858.27"	"ASC"	125.7	1.5e-39	"A0A267FKQ4"	"unreviewed"	"A0A267FKQ4_9PLAT"	"Mab-21 domain-containing protein"	"BOX15_Mlig033565g2"	"Macrostomum lignano"	574	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Free-living-ASIC family"
"BOX15_Mlig033810g1"	5.01e-10	4.18e-08	7.1e-05	2.58e-14	0	7.04e-07	"Free-living"	"Macrostomum_lignano"	"PF00858.27"	"ASC"	102.8	1.3e-32	"A0A267E4J1"	"unreviewed"	"A0A267E4J1_9PLAT"	"DUF1619 domain-containing protein"	"BOX15_Mlig033810g1"	"Macrostomum lignano"	662	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Free-living-ASIC family"
"comp101105_c0_seq1.p1"	1.35e-11	2.54e-12	2.76e-09	2.53e-15	1.01e-98	5.22e-10	"Free-living"	"Bothrioplana_semperi"	"PF00060.29"	"Lig_chan"	15.3	8.1e-06	"A0A0B6Z6C6"	"unreviewed"	"A0A0B6Z6C6_9EUPU"	"GRIK2"	"ORF50550"	"Arion vulgaris"	112	""	""	""	""	"integral component of membrane [GO:0016021]"	""	"GO:0016021"	"iGluR family"	"Free-living-iGluR family"
"comp101562_c0_seq1.p1"	NA	NA	NA	0.000144	1.07e-22	7.64e-22	"Free-living"	"Bothrioplana_semperi"	"PF00858.27"	"ASC"	33.2	1.7e-11	"A0A448WLL5"	"unreviewed"	"A0A448WLL5_9PLAT"	"Hypothetical protein"	"PXEA_LOCUS8262"	"Protopolystoma xenopodis"	757	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Free-living-ASIC family"
"comp102249_c0_seq1.p1"	9.04e-22	1.82e-17	1.27e-13	5.23e-41	6.28e-137	0.000441	"Free-living"	"Bothrioplana_semperi"	"PF00858.27"	"ASC"	115.7	1.6e-36	"A0A8S3UE17"	"unreviewed"	"A0A8S3UE17_MYTED"	"Hypothetical protein"	"MEDL_53972"	"Mytilus edulis (Blue mussel)"	736	""	""	""	""	""	""	""	"ASIC family"	"Free-living-ASIC family"
"comp102249_c2_seq1.p1"	1.39e-09	6.98e-06	NA	6.25e-15	5.55e-80	0.000136	"Free-living"	"Bothrioplana_semperi"	"PF00858.27"	"ASC"	53	1.6e-17	"A0A433T548"	"unreviewed"	"A0A433T548_ELYCH"	"Amiloride-sensitive sodium channel"	"EGW08_015522"	"Elysia chlorotica (Eastern emerald elysia) (Sea slug)"	800	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Free-living-ASIC family"
"comp103752_c0_seq1.p1"	1.09e-35	1.56e-39	4.67e-39	1.05e-41	1.14e-109	2.42e-68	"Free-living"	"Bothrioplana_semperi"	"PF00060.29"	"Lig_chan"	14.6	1.3e-05	"A0A0R3T7S7"	"unreviewed"	"A0A0R3T7S7_RODNA"	"PBPe domain-containing protein"	"HNAJ_LOCUS3114"	"Rodentolepis nana (Dwarf tapeworm) (Hymenolepis nana)"	181	""	""	""	""	"integral component of membrane [GO:0016021]"	""	"GO:0016021"	"iGluR family"	"Free-living-iGluR family"
"comp103997_c0_seq1.p1"	7.86e-20	7.87e-20	3.81e-19	7.74e-24	1.61e-78	4.63e-24	"Free-living"	"Bothrioplana_semperi"	"PF02931.26"	"Neur_chan_LBD"	86.6	9.4e-28	"Q5DEH2"	"unreviewed"	"Q5DEH2_SCHJA"	"SJCHGC08830 protein"	""	"Schistosoma japonicum (Blood fluke)"	172	""	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}."	"PF02931;"	""	"anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]"	"acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161"	"Cys-loop family"	"Free-living-Cys-loop family"
"comp107949_c0_seq1.p1"	NA	6.27e-05	1.6e-05	2.06e-14	5.38e-174	2.04e-86	"Free-living"	"Bothrioplana_semperi"	"PF00858.27"	"ASC"	76	1.8e-24	"A0A8E0RNR3"	"unreviewed"	"A0A8E0RNR3_9TREM"	"FMRFamide-activated amiloride-sensitive sodium channel"	"FBUS_05372"	"Fasciolopsis buski"	660	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Free-living-ASIC family"
"comp108197_c1_seq1.p1"	NA	NA	NA	NA	2.48e-25	NA	"Free-living"	"Bothrioplana_semperi"	"PF00858.27"	"ASC"	43.6	1.2e-14	"A0A1I8GHC3"	"unreviewed"	"A0A1I8GHC3_9PLAT"	"PC4 domain-containing protein"	""	"Macrostomum lignano"	5437	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;PF02229;"	"regulation of DNA-templated transcription [GO:0006355]"	"integral component of membrane [GO:0016021]"	"DNA binding [GO:0003677]; sodium channel activity [GO:0005272]"	"GO:0003677; GO:0005272; GO:0006355; GO:0016021"	"ASIC family"	"Free-living-ASIC family"
"comp111408_c0_seq1.p1"	NA	2.44e-05	NA	0.000118	1.24e-72	NA	"Free-living"	"Bothrioplana_semperi"	"PF00060.29"	"Lig_chan"	16	4.9e-06	"A0A1V9XI63"	"unreviewed"	"A0A1V9XI63_9ACAR"	"Glutamate receptor 1-like"	"BIW11_09875"	"Tropilaelaps mercedesae"	264	"Glutamate-gated ion channel (TC 1.A.10.1) family"	""	"PF00060;PF00497;"	""	"integral component of membrane [GO:0016021]"	"ligand-gated ion channel activity [GO:0015276]; signaling receptor activity [GO:0038023]"	"GO:0015276; GO:0016021; GO:0038023"	"iGluR family"	"Free-living-iGluR family"
"comp111870_c0_seq1.p1"	1.84e-35	2.83e-39	7.75e-40	2.49e-43	2.9e-114	1.19e-56	"Free-living"	"Bothrioplana_semperi"	"PF02932.19"	"Neur_chan_memb"	162.7	9.3e-51	"A0A1I8HXJ0"	"unreviewed"	"A0A1I8HXJ0_9PLAT"	"Nicotinic acetylcholine receptor alpha 5 subunit"	""	"Macrostomum lignano"	403	"Ligand-gated ion channel (TC 1.A.9) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF02931;PF02932;"	""	"integral component of membrane [GO:0016021]"	"extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0005230; GO:0016021"	"Cys-loop family"	"Free-living-Cys-loop family"
"comp112266_c0_seq1.p2"	1.06e-05	8.39e-08	3.09e-11	4.15e-20	1.5e-63	1e-22	"Free-living"	"Bothrioplana_semperi"	"PF02932.19"	"Neur_chan_memb"	36.9	2.4e-12	"A0A267DBH3"	"unreviewed"	"A0A267DBH3_9PLAT"	"Neur_chan_memb domain-containing protein"	"BOX15_Mlig005119g1 BOX15_Mlig005119g11"	"Macrostomum lignano"	339	""	""	"PF02932;"	""	"integral component of membrane [GO:0016021]"	"ion channel activity [GO:0005216]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0005216; GO:0016021"	"Cys-loop family"	"Free-living-Cys-loop family"
"comp113415_c0_seq1.p1"	NA	NA	NA	NA	4.76e-24	1.51e-18	"Free-living"	"Bothrioplana_semperi"	"PF00858.27"	"ASC"	14.3	9.2e-06	"A0A4Z2CPG2"	"unreviewed"	"A0A4Z2CPG2_SCHJA"	"FMRFamide-activated amiloride-sensitive sodium channel"	"EWB00_008559"	"Schistosoma japonicum (Blood fluke)"	630	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Free-living-ASIC family"
"comp113562_c0_seq1.p1"	9.15e-26	2.56e-39	6.06e-16	4.58e-39	1.93e-250	9.71e-49	"Free-living"	"Bothrioplana_semperi"	"PF10613.12"	"Lig_chan-Glu_bd"	93.2	6.8e-30	"A0A267H6T2"	"unreviewed"	"A0A267H6T2_9PLAT"	"Glutamate receptor"	"BOX15_Mlig026892g1"	"Macrostomum lignano"	1004	""	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00060;PF00497;"	""	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]"	"ionotropic glutamate receptor activity [GO:0004970]"	"GO:0004970; GO:0005886; GO:0016021"	"iGluR family"	"Free-living-iGluR family"
"comp113769_c0_seq1.p1"	NA	NA	NA	NA	5.39e-77	9.94e-13	"Free-living"	"Bothrioplana_semperi"	"PF00858.27"	"ASC"	20.7	1e-07	"A0A0R3UEW8"	"unreviewed"	"A0A0R3UEW8_MESCO"	"Amiloride-sensitive sodium channel"	"MCOS_LOCUS5596"	"Mesocestoides corti (Flatworm)"	582	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Free-living-ASIC family"
"comp114101_c0_seq1.p1"	2.33e-07	2.36e-08	1.14e-19	1.46e-28	1.16e-135	6.99e-40	"Free-living"	"Bothrioplana_semperi"	"PF02932.19"	"Neur_chan_memb"	57.3	1.4e-18	"A0A267G5C3"	"unreviewed"	"A0A267G5C3_9PLAT"	"Nicotinic acetylcholine receptor alpha subunit"	"BOX15_Mlig027511g1"	"Macrostomum lignano"	546	"Ligand-gated ion channel (TC 1.A.9) family"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}."	"PF02931;PF02932;"	""	"anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]"	"acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161"	"Cys-loop family"	"Free-living-Cys-loop family"
