ID	Match_Metazoa_evalue	Match_Protostomia_evalue	Match_Spiralia_evalue	Match_Lophotrochozoa_evalue	Match_Platyhelminthes_evalue	Match_Neodermata_evalue	Class	Species	hmm.acc	hmm.name	bit.score	E.value	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Protein.families	Subcellular.location..CC.	Pfam	Gene.Ontology..biological.process.	Gene.Ontology..cellular.component.	Gene.Ontology..molecular.function.	Gene.Ontology.IDs	LGIC.Family	Class.LGIC
FGIG_04241	63	66	90	121	195	225	Trematoda	Fasciola_gigantica	PF02931.26	Neur_chan_LBD	164.7	1.20E-51	A0A504YWH1	unreviewed	A0A504YWH1_FASGI	Neuronal acetylcholine receptor subunit alpha-4	FGIG_04241	Fasciola gigantica (Giant liver fluke)	638	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}.	PF02931;PF02932;		anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]	acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161	Cys-loop family	Trematoda-Cys-loop family
FGIG_04818	NA	NA	NA	5	30	41	Trematoda	Fasciola_gigantica	PF00858.27	ASC	24.1	1.00E-08	A0A504YXJ2	unreviewed	A0A504YXJ2_FASGI	FMRFamide activated amiloride sensitive sodium	FGIG_04818	Fasciola gigantica (Giant liver fluke)	172	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Trematoda-ASIC family
FGIG_05051	9	10	9	11	66	56	Trematoda	Fasciola_gigantica	PF02932.19	Neur_chan_memb	37.7	1.40E-12	A0A504YY85	unreviewed	A0A504YY85_FASGI	Neuronal acetylcholine receptor subunit alpha-6	FGIG_05051	Fasciola gigantica (Giant liver fluke)	287			PF02932;		integral component of membrane [GO:0016021]	ion channel activity [GO:0005216]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005216; GO:0016021	Cys-loop family	Trematoda-Cys-loop family
FGIG_05068	NA	NA	NA	4	19	18	Trematoda	Fasciola_gigantica	PF02931.26	Neur_chan_LBD	16.7	2.20E-06	A0A504YYE0	unreviewed	A0A504YYE0_FASGI	Putative Acetylcholine receptor beta	FGIG_05068	Fasciola gigantica (Giant liver fluke)	524					integral component of membrane [GO:0016021]	extracellular ligand-gated ion channel activity [GO:0005230]	GO:0005230; GO:0016021	Cys-loop family	Trematoda-Cys-loop family
FGIG_05312	12	8	5	9	55	38	Trematoda	Fasciola_gigantica	PF00858.27	ASC	77.9	4.80E-25	A0A504YV75	unreviewed	A0A504YV75_FASGI	Amiloride-sensitive cation channel 4-A	FGIG_05312	Fasciola gigantica (Giant liver fluke)	238	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Trematoda-ASIC family
FGIG_05554	6	7	6	13	91	76	Trematoda	Fasciola_gigantica	PF00858.27	ASC	126.8	7.00E-40	A0A504YRR8	unreviewed	A0A504YRR8_FASGI	Degenerin unc-8	FGIG_05554	Fasciola gigantica (Giant liver fluke)	744	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Trematoda-ASIC family
FGIG_05559	29	31	45	50	60	54	Trematoda	Fasciola_gigantica	PF02931.26	Neur_chan_LBD	76.5	1.20E-24	A0A504YML2	unreviewed	A0A504YML2_FASGI	Acetylcholine receptor subunit alpha-type acr-16	FGIG_05559	Fasciola gigantica (Giant liver fluke)	134		SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF02931;		integral component of membrane [GO:0016021]	extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005230; GO:0016021	Cys-loop family	Trematoda-Cys-loop family
FGIG_05560	19	20	19	23	50	49	Trematoda	Fasciola_gigantica	PF02931.26	Neur_chan_LBD	81.6	3.30E-26	A0A504YMS1	unreviewed	A0A504YMS1_FASGI	Neuronal acetylcholine receptor subunit alpha-2	FGIG_05560	Fasciola gigantica (Giant liver fluke)	170		SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}.	PF02931;		anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]	acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161	Cys-loop family	Trematoda-Cys-loop family
FGIG_05653	NA	NA	5	5	101	144	Trematoda	Fasciola_gigantica	PF00858.27	ASC	146.3	8.30E-46	A0A504Z3G6	unreviewed	A0A504Z3G6_FASGI	Amiloride sensitive cation channel 4 A	FGIG_05653	Fasciola gigantica (Giant liver fluke)	1157	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Trematoda-ASIC family
FGIG_06005	13	11	6	27	144	220	Trematoda	Fasciola_gigantica	PF00858.27	ASC	168.8	1.20E-52	A0A504YCM7	unreviewed	A0A504YCM7_FASGI	FMRFamide-activated amiloride-sensitive sodium channel	FGIG_06005	Fasciola gigantica (Giant liver fluke)	663	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Trematoda-ASIC family
FGIG_06644	44	53	52	77	114	128	Trematoda	Fasciola_gigantica	PF02931.26	Neur_chan_LBD	40.4	1.20E-13	A0A504Z1K1	unreviewed	A0A504Z1K1_FASGI	Acetylcholine receptor subunit alpha-type acr-16	FGIG_06644	Fasciola gigantica (Giant liver fluke)	462	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF02931;PF02932;		integral component of membrane [GO:0016021]	extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005230; GO:0016021	Cys-loop family	Trematoda-Cys-loop family
FGIG_06849	17	17	17	20	28	30	Trematoda	Fasciola_gigantica	PF02932.19	Neur_chan_memb	65.3	5.20E-21	A0A504YYQ5	unreviewed	A0A504YYQ5_FASGI	Glutamate-gated chloride channel	FGIG_06849	Fasciola gigantica (Giant liver fluke)	401			PF02932;		integral component of membrane [GO:0016021]	ion channel activity [GO:0005216]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005216; GO:0016021	Cys-loop family	Trematoda-Cys-loop family
FGIG_06850	35	38	36	36	69	66	Trematoda	Fasciola_gigantica	PF02931.26	Neur_chan_LBD	147.6	2.10E-46	A0A504YYX7	unreviewed	A0A504YYX7_FASGI	Glycine receptor subunit alpha-2	FGIG_06850	Fasciola gigantica (Giant liver fluke)	391	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF02931;		integral component of membrane [GO:0016021]	extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005230; GO:0016021	Cys-loop family	Trematoda-Cys-loop family
FGIG_07047	NA	NA	NA	NA	25	85	Trematoda	Fasciola_gigantica	PF00858.27	ASC	112.9	1.10E-35	A0A504YUJ0	unreviewed	A0A504YUJ0_FASGI	AcidPPc domain-containing protein	FGIG_07047	Fasciola gigantica (Giant liver fluke)	584	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Trematoda-ASIC family
FGIG_07048	NA	NA	NA	NA	NA	19	Trematoda	Fasciola_gigantica	PF00858.27	ASC	21.8	4.90E-08	A0A504Z3X9	unreviewed	A0A504Z3X9_FASGI	Two-component sensor histidine kinase	FGIG_07048	Fasciola gigantica (Giant liver fluke)	114					integral component of membrane [GO:0016021]		GO:0016021	ASIC family	Trematoda-ASIC family
FGIG_07930	NA	NA	NA	NA	20	23	Trematoda	Fasciola_gigantica	PF00858.27	ASC	38.1	5.50E-13	A0A504YE09	unreviewed	A0A504YE09_FASGI	Histidine kinase	FGIG_07930	Fasciola gigantica (Giant liver fluke)	763	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Trematoda-ASIC family
FGIG_08212	75	67	66	76	168	196	Trematoda	Fasciola_gigantica	PF02931.26	Neur_chan_LBD	143.3	4.10E-45	A0A504YSG0	unreviewed	A0A504YSG0_FASGI	Glycine receptor subunit beta	FGIG_08212	Fasciola gigantica (Giant liver fluke)	577	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF02931;PF02932;		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005230; GO:0005886; GO:0016021	Cys-loop family	Trematoda-Cys-loop family
FGIG_08629	61	62	78	94	106	80	Trematoda	Fasciola_gigantica	PF02931.26	Neur_chan_LBD	175.2	7.30E-55	A0A504Y774	unreviewed	A0A504Y774_FASGI	Neuronal acetylcholine receptor subunit alpha-7	FGIG_08629	Fasciola gigantica (Giant liver fluke)	193	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}.	PF02931;		anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]	acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161	Cys-loop family	Trematoda-Cys-loop family
FGIG_09417	NA	NA	NA	NA	12	17	Trematoda	Fasciola_gigantica	PF00858.27	ASC	16.4	2.10E-06	A0A504YAI9	unreviewed	A0A504YAI9_FASGI	Putative amiloride-sensitive sodium channel	FGIG_09417	Fasciola gigantica (Giant liver fluke)	259								ASIC family	Trematoda-ASIC family
FGIG_09726	9	8	15	24	156	194	Trematoda	Fasciola_gigantica	PF00858.27	ASC	172.6	8.70E-54	A0A504Z5C8	unreviewed	A0A504Z5C8_FASGI	FMRFamide-activated amiloride-sensitive sodium channel	FGIG_09726	Fasciola gigantica (Giant liver fluke)	600	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Trematoda-ASIC family
FGIG_10452	NA	NA	NA	NA	16	33	Trematoda	Fasciola_gigantica	PF00858.27	ASC	29.7	2.00E-10	A0A504Y9U0	unreviewed	A0A504Y9U0_FASGI	Putative amiloride-sensitive sodium channel	FGIG_10452	Fasciola gigantica (Giant liver fluke)	241	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Trematoda-ASIC family
FGIG_10750	14	11	10	23	114	103	Trematoda	Fasciola_gigantica	PF00858.27	ASC	141.9	1.70E-44	A0A504YIA6	unreviewed	A0A504YIA6_FASGI	FMRFamide-activated amiloride-sensitive sodium channel	FGIG_10750	Fasciola gigantica (Giant liver fluke)	516	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Trematoda-ASIC family
FGIG_11302	NA	NA	NA	NA	79	136	Trematoda	Fasciola_gigantica	PF00858.27	ASC	41.5	5.00E-14	A0A504YR73	unreviewed	A0A504YR73_FASGI	Na channel amiloride sensitive	FGIG_11302	Fasciola gigantica (Giant liver fluke)	671	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Trematoda-ASIC family
FGIG_11629	9	11	11	27	140	181	Trematoda	Fasciola_gigantica	PF00858.27	ASC	170.4	4.10E-53	A0A504YZK8	unreviewed	A0A504YZK8_FASGI	FMRFamide-activated amiloride-sensitive sodium channel	FGIG_11629	Fasciola gigantica (Giant liver fluke)	576	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Trematoda-ASIC family
FGIG_12014	NA	NA	7	12	14	13	Trematoda	Fasciola_gigantica	PF02932.19	Neur_chan_memb	39.8	3.20E-13	A0A504ZE74	unreviewed	A0A504ZE74_FASGI	Neur_chan_memb domain-containing protein	FGIG_12014	Fasciola gigantica (Giant liver fluke)	640			PF02932;	ion transport [GO:0006811]	integral component of membrane [GO:0016021]		GO:0006811; GO:0016021	Cys-loop family	Trematoda-Cys-loop family
Gbulla1a000159T1	16	16	15	16	125	138	Monopisthocotylea	Gyrodactylus_bullatarudis	PF00858.27	ASC	151.2	2.60E-47	A0A7M3R992	unreviewed	A0A7M3R992_SPIER	Hypothetical protein	SERJ2_LOCUS19119	Spirometra erinaceieuropaei (Tapeworm) (Spirometra erinacei)	656	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Monopisthocotylea-ASIC family
Gbulla1a000252T1	116	130	129	130	204	172	Monopisthocotylea	Gyrodactylus_bullatarudis	PF02931.26	Neur_chan_LBD	210.9	8.80E-66	A0A1I8G5C2	unreviewed	A0A1I8G5C2_9PLAT	Nicotinic acetylcholine receptor alpha 4 subunit		Macrostomum lignano	468	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}.	PF02931;PF02932;		anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]	acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161	Cys-loop family	Monopisthocotylea-Cys-loop family
Gbulla1a000380T1	44	40	47	43	47	42	Monopisthocotylea	Gyrodactylus_bullatarudis	PF10613.12	Lig_chan-Glu_bd	56.3	2.00E-18	M9R2V6	unreviewed	M9R2V6_BRAPC	NMDA receptor 1		Brachionus plicatilis (Marine rotifer) (Brachionus muelleri)	436			PF00060;PF00497;		integral component of membrane [GO:0016021]	ligand-gated ion channel activity [GO:0015276]; signaling receptor activity [GO:0038023]	GO:0015276; GO:0016021; GO:0038023	iGluR family	Monopisthocotylea-iGluR family
Gbulla1a000896T1	NA	NA	NA	NA	20	32	Monopisthocotylea	Gyrodactylus_bullatarudis	PF00858.27	ASC	32.2	3.40E-11	A0A183AJF0	unreviewed	A0A183AJF0_9TREM	Iodothyronine deiodinase	ECPE_LOCUS7085	Echinostoma caproni	204	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Monopisthocotylea-ASIC family
Gbulla1a000897T1	NA	3	NA	3	48	61	Monopisthocotylea	Gyrodactylus_bullatarudis	PF00858.27	ASC	38.3	4.90E-13	W6UMW1	unreviewed	W6UMW1_ECHGR	CBAH domain-containing protein	EGR_02351	Echinococcus granulosus (Hydatid tapeworm)	433	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Monopisthocotylea-ASIC family
Gbulla1a001153T1	73	72	99	108	148	135	Monopisthocotylea	Gyrodactylus_bullatarudis	PF02931.26	Neur_chan_LBD	188.4	6.90E-59	A0A4Z2CZ21	unreviewed	A0A4Z2CZ21_SCHJA	Acetylcholine receptor subunit alpha-L1	EWB00_006495	Schistosoma japonicum (Blood fluke)	796	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}.	PF02931;PF02932;		anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]	acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161	Cys-loop family	Monopisthocotylea-Cys-loop family
Gbulla1a001487T1	11	16	18	24	109	100	Monopisthocotylea	Gyrodactylus_bullatarudis	PF00858.27	ASC	185.4	1.20E-57	A0A3P7LUS4	unreviewed	A0A3P7LUS4_DIBLA	Amiloride-sensitive sodium channel	DILT_LOCUS5772	Dibothriocephalus latus (Fish tapeworm) (Diphyllobothrium latum)	661	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Monopisthocotylea-ASIC family
Gbulla1a001833T1	5	4	7	11	97	127	Monopisthocotylea	Gyrodactylus_bullatarudis	PF00858.27	ASC	132.9	9.40E-42	A0A8J4TNI3	unreviewed	A0A8J4TNI3_9TREM	FMRFamide-activated amiloride-sensitive sodium channel	PHET_00518	Paragonimus heterotremus	664	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		membrane [GO:0016020]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016020	ASIC family	Monopisthocotylea-ASIC family
Gbulla1a001918T1	90	103	91	111	122	48	Monopisthocotylea	Gyrodactylus_bullatarudis	PF02931.26	Neur_chan_LBD	167.6	1.50E-52	A0A1I8GZV5	unreviewed	A0A1I8GZV5_9PLAT	Gamma-aminobutyric acid receptor subunit alpha-6		Macrostomum lignano	402	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF02931;PF02932;		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005230; GO:0005886; GO:0016021	Cys-loop family	Monopisthocotylea-Cys-loop family
